0.046690584626485336,0.03740013844973713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0.4260179614613306",0.0
0.04737386814085843,0.03740013844973713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0.40291219809922396",0.0
0.028424138675577894,0.03740013844973713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0.5373615833987271",0.0
0.23340919298750679,0.03740013844973713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0.5382334989972972",0.84
0.08472670025992103,0.03740013844973713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0.49734065742436134",1.0
0.1261792334652222,0.03740013844973713,0.010873721022410387,0.0,0.0,0.0,0.0,0.0,0.0,"0.37213357746970094",1.0
0.03849118245400818,0.03740013844973713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0.3236550701892057",0.0
0.23017498435280745,0.03740013844973713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0.37370302554712703",0.0
0.07680061149319312,0.03740013844973713,0.0025722780913228875,0.0,0.0,0.0,0.0,0.0,0.0,"0.462899991280844",0.85
0.1319188149859562,0.04011300492057849,0.0,0.0,0.0,0.022082018927444793,0.0,0.0,0.0,"0.417560380155201",0.0
0.05816974766795335,0.041471309098392854,0.0,0.0,0.0,0.04942166140904311,0.0,0.0,0.0,"0.35765977853343794",0.9
0.46467788648565417,0.03740013844973713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0.4611561600837039",0.1
0.753387947425433,0.040619495781024896,0.0,0.0,0.0,0.1167192429022082,0.0,0.0,0.00145985401459854,"0.3803295840962595",0.0
0.09174174434081815,0.03740013844973713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0.4690905920306914",1.0
0.4928291672778257,0.07444479784467437,0.0,0.0,0.0,0.07360672975814932,0.0,0.0,0.00145985401459854,"0.43273171157032",0.0
0.25969283217372524,0.054799902710995524,0.0,0.0,0.0,0.03259726603575184,0.0,0.0,0.0,"0.4712703810271166",0.0
0.595731664542414,0.04125132574978016,9.353738513901409E-4,0.0,0.0,0.11882229232386961,0.0,0.0,0.0,"0.4877495858400907",0.0
0.5350105362317915,0.039772695653800816,0.0021279755119125703,0.0,0.0,0.27339642481598314,0.0,0.0,0.0,"0.5245444240997472",0.0
0.30210196229914876,0.058167599019626176,0.0,0.0,0.0,0.04311251314405888,0.0,0.0,0.0,"0.6207167146220247",0.0
0.4407174112483042,0.04081764560609179,0.0,0.0,0.0,0.334384858044164,0.0,0.0,0.0,"0.5338739210044469",0.0
0.19277659999945332,0.04648917659825254,0.003975338868408099,0.0,0.0,0.07781282860147214,0.0,0.0,0.0,"0.5201848461068969",0.0
0.6357265262503858,0.05542978671256711,0.0,0.0,0.0,0.10620399579390115,0.0,0.0,0.0,"0.5323044729270208",0.0
0.2896206501032669,0.05423861999289041,0.0,0.0,0.0,0.03470031545741325,0.0,0.0,0.0,"0.5573284506059815",0.0
0.4910070779061641,0.04061914404385489,0.0,0.0,0.0,0.08307045215562565,0.0,0.0,0.0,"0.5849681750806524",0.05
0.5504071914223319,0.04101423431682538,0.0,0.0,0.0,0.2092534174553102,0.0,0.0,0.0,"0.5614264539192607",1.0
0.8388439389563617,0.04019719732829426,0.0,0.0,0.0,0.3753943217665615,0.0,0.0,0.00145985401459854,"0.5239340831807482",0.0
0.5403856998781932,0.042082597055136665,0.0018707477027802817,0.0,0.0,0.5257623554153522,0.0,0.0,0.0,"0.4518266631790043",0.0
0.5444854009644318,0.04244884095118711,0.008815898549352079,0.0,0.0,0.5120925341745531,0.0,0.0,0.00291970802919708,"0.507454878367774",0.0
0.5455331023531371,0.04054516960092798,0.003671342366706303,0.0,0.0,0.2618296529968454,0.0,0.0,0.0,"0.46150492632313195",0.0
0.4427294534369616,0.040511320698235695,0.0,0.0,0.0,0.4815983175604627,0.0,0.0,0.00437956204379562,"0.4840875403260964",0.16
0.5610208620122606,0.04012267357668057,0.007412837772266866,0.0,0.0,0.4973711882229232,0.0,0.0,0.0,"0.44737989362629693",0.71
0.0632715979086058,0.07668992871709479,0.0,0.0,0.0,0.07360672975814932,0.0,0.0,0.0,"0.47728659865725",0.05
0.060219598211072645,0.043680268480233486,0.0,0.0,0.0,0.05573080967402734,0.0,0.0,0.0,"0.4043944546167931",0.95
0.08786980442603727,0.10550244157982375,0.0,0.0,0.0,0.13669821240799157,0.0,0.0,0.0,"0.44023018571802247",1.0
0.2681199955176601,0.06847649160882335,0.0,0.0,0.0,0.11882229232386961,0.0,0.0,0.0,"0.4191298282326271",0.9
0.09447487839831054,0.05229283990345937,0.0,0.0,0.0,0.052576235541535225,0.0,0.0,0.0,"0.4559246664922836",0.0
0.14911797208741287,0.041129550225448556,0.0025722780913228875,0.0,0.0,0.016824395373291272,0.0,0.0,0.03065693430656934,"0.43159822129217895",1.0
0.20254299903155942,0.0406527065052667,0.0,0.0,0.0,0.17350157728706625,0.0,0.0,0.0,"0.45827883860842267",0.1
